date,state_id,state_name,market_id,market_name,commodity_id,commodity_name,variety,grade,arrivals,unit_of_arrivals,min_price,max_price,modal_price,unit_of_price
2024-10-13,34,Uttar Pradesh,1749,Sirsa APMC,23,Onion,Red,FAQ,6.0,Metric Tonnes,3000.0,3200.0,3100.0,Rs./Quintal
2024-10-13,34,Uttar Pradesh,1749,Sirsa APMC,24,Potato,Desi,FAQ,3.0,Metric Tonnes,1800.0,2000.0,1900.0,Rs./Quintal
2024-10-13,34,Uttar Pradesh,1749,Sirsa APMC,65,Tomato,Deshi,FAQ,5.2,Metric Tonnes,3000.0,3200.0,3100.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,1724,Ajuha APMC,71,Bhindi(Ladies Finger),Bhindi,FAQ,0.9,Metric Tonnes,1760.0,1900.0,1830.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,1724,Ajuha APMC,67,Bitter gourd,Bitter Gourd,FAQ,0.7,Metric Tonnes,2300.0,2420.0,2360.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,1724,Ajuha APMC,68,Bottle gourd,Bottle Gourd,FAQ,1.6,Metric Tonnes,1480.0,1600.0,1540.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,1724,Ajuha APMC,32,Brinjal,Brinjal,FAQ,1.3,Metric Tonnes,2100.0,2220.0,2150.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,1724,Ajuha APMC,73,Green Chilli,Green Chilly,FAQ,0.7,Metric Tonnes,4190.0,4310.0,4260.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,1724,Ajuha APMC,23,Onion,Red,FAQ,5.5,Metric Tonnes,4280.0,4400.0,4350.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,1724,Ajuha APMC,24,Potato,Desi,FAQ,20.0,Metric Tonnes,2100.0,2210.0,2150.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,1724,Ajuha APMC,70,Pumpkin,Pumpkin,FAQ,1.8,Metric Tonnes,1500.0,1650.0,1580.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,1724,Ajuha APMC,3,Rice,Common,FAQ,34.0,Metric Tonnes,3110.0,3200.0,3160.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,1724,Ajuha APMC,65,Tomato,Deshi,FAQ,1.2,Metric Tonnes,5330.0,5480.0,5400.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,1724,Ajuha APMC,1,Wheat,Dara,FAQ,85.0,Metric Tonnes,2650.0,2730.0,2700.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,1764,Jasra APMC,71,Bhindi(Ladies Finger),Bhindi,FAQ,0.5,Metric Tonnes,1760.0,1900.0,1835.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,1764,Jasra APMC,131,Cucumbar(Kheera),Cucumbar,FAQ,0.5,Metric Tonnes,2190.0,2330.0,2260.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,1764,Jasra APMC,73,Green Chilli,Green Chilly,FAQ,0.7,Metric Tonnes,4120.0,4275.0,4200.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,1764,Jasra APMC,23,Onion,Red,FAQ,2.5,Metric Tonnes,4300.0,4445.0,4370.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,1764,Jasra APMC,70,Pumpkin,Pumpkin,FAQ,1.0,Metric Tonnes,1580.0,1700.0,1640.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,1764,Jasra APMC,65,Tomato,Deshi,FAQ,1.5,Metric Tonnes,5385.0,5530.0,5460.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,4389,Lediyari APMC,1,Wheat,Dara,FAQ,15.0,Metric Tonnes,2500.0,2600.0,2530.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,17,Apple,Kasmir/Shimla - II,Medium,10.0,Metric Tonnes,7550.0,7700.0,7600.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,76,Banana - Green,Banana - Green,FAQ,600.0,Metric Tonnes,1750.0,1800.0,1770.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,6,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,8.0,Metric Tonnes,7500.0,7600.0,7550.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,71,Bhindi(Ladies Finger),Bhindi,FAQ,20.0,Metric Tonnes,1830.0,1930.0,1870.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,67,Bitter gourd,Bitter Gourd,FAQ,10.0,Metric Tonnes,2450.0,2500.0,2480.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,68,Bottle gourd,Bottle Gourd,FAQ,28.0,Metric Tonnes,1500.0,1585.0,1570.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,32,Brinjal,Round/Long,FAQ,30.0,Metric Tonnes,2080.0,2150.0,2100.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,126,Cabbage,Cabbage,FAQ,10.0,Metric Tonnes,2450.0,2530.0,2485.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,136,Capsicum,Capsicum,FAQ,5.0,Metric Tonnes,5550.0,5700.0,5600.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,31,Cauliflower,Cauliflower,FAQ,8.0,Metric Tonnes,3500.0,3570.0,3525.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,131,Cucumbar(Kheera),Cucumbar,FAQ,25.0,Metric Tonnes,2400.0,2500.0,2450.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,247,Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),FAQ,5.0,Metric Tonnes,3570.0,3650.0,3600.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,25,Garlic,Garlic,FAQ,5.0,Metric Tonnes,15730.0,15830.0,15770.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,87,Ginger(Green),Green Ginger,FAQ,5.0,Metric Tonnes,4980.0,5030.0,5000.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,73,Green Chilli,Green Chilly,FAQ,8.0,Metric Tonnes,4280.0,4330.0,4300.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,64,Mousambi(Sweet Lime),Mousambi,Medium,30.0,Metric Tonnes,3500.0,3600.0,3580.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,23,Onion,Red,FAQ,150.0,Metric Tonnes,4300.0,4400.0,4350.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,2,Paddy(Common),Common,FAQ,500.0,Metric Tonnes,2250.0,2300.0,2280.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,295,Peas(Dry),Peas(Dry),FAQ,10.0,Metric Tonnes,4750.0,4800.0,4770.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,254,Pointed gourd(Parval),Pointed gourd (Parval),FAQ,10.0,Metric Tonnes,3800.0,3900.0,3850.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,160,Pomegranate,Pomogranate,Medium,8.5,Metric Tonnes,7100.0,7200.0,7150.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,24,Potato,Chandermukhi,FAQ,500.0,Metric Tonnes,2150.0,2270.0,2200.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,70,Pumpkin,Pumpkin,FAQ,30.0,Metric Tonnes,1650.0,1750.0,1700.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,133,Raddish,Raddish,FAQ,3.0,Metric Tonnes,2530.0,2650.0,2610.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,214,Red gram split/Arhar dal/Tur dal,Arhar Dal(Tur),FAQ,15.0,Metric Tonnes,10700.0,10800.0,10730.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,3,Rice,Common,FAQ,50.0,Metric Tonnes,3100.0,3200.0,3160.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,262,Sponge gourd,Sponge gourd,FAQ,15.0,Metric Tonnes,2020.0,2130.0,2080.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,65,Tomato,Hybrid,FAQ,45.0,Metric Tonnes,5370.0,5450.0,5400.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,298,Prayagraj APMC,1,Wheat,Dara,FAQ,650.0,Metric Tonnes,2685.0,2780.0,2700.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,1749,Sirsa APMC,23,Onion,Red,FAQ,3.0,Metric Tonnes,3000.0,3200.0,3100.0,Rs./Quintal
2024-10-14,34,Uttar Pradesh,1749,Sirsa APMC,65,Tomato,Deshi,FAQ,11.0,Metric Tonnes,3000.0,3200.0,3100.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,1724,Ajuha APMC,71,Bhindi(Ladies Finger),Bhindi,FAQ,1.0,Metric Tonnes,1750.0,1880.0,1820.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,1724,Ajuha APMC,67,Bitter gourd,Bitter Gourd,FAQ,0.8,Metric Tonnes,2340.0,2470.0,2400.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,1724,Ajuha APMC,68,Bottle gourd,Bottle Gourd,FAQ,1.5,Metric Tonnes,1450.0,1590.0,1520.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,1724,Ajuha APMC,32,Brinjal,Brinjal,FAQ,1.5,Metric Tonnes,2140.0,2270.0,2200.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,1724,Ajuha APMC,73,Green Chilli,Green Chilly,FAQ,1.0,Metric Tonnes,4200.0,4300.0,4250.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,1724,Ajuha APMC,23,Onion,Red,FAQ,6.0,Metric Tonnes,4230.0,4380.0,4300.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,1724,Ajuha APMC,24,Potato,Desi,FAQ,17.0,Metric Tonnes,2070.0,2200.0,2140.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,1724,Ajuha APMC,70,Pumpkin,Pumpkin,FAQ,2.2,Metric Tonnes,1500.0,1640.0,1570.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,1724,Ajuha APMC,3,Rice,Common,FAQ,30.0,Metric Tonnes,3100.0,3180.0,3150.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,1724,Ajuha APMC,65,Tomato,Deshi,FAQ,1.4,Metric Tonnes,5240.0,5390.0,5300.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,1724,Ajuha APMC,1,Wheat,Dara,FAQ,62.0,Metric Tonnes,2670.0,2740.0,2710.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,1764,Jasra APMC,68,Bottle gourd,Bottle Gourd,FAQ,1.0,Metric Tonnes,1460.0,1600.0,1535.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,1764,Jasra APMC,32,Brinjal,Round/Long,FAQ,0.6,Metric Tonnes,2165.0,2300.0,2230.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,1764,Jasra APMC,131,Cucumbar(Kheera),Cucumbar,FAQ,0.7,Metric Tonnes,2100.0,2250.0,2180.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,1764,Jasra APMC,23,Onion,Red,FAQ,3.0,Metric Tonnes,4250.0,4400.0,4325.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,1764,Jasra APMC,24,Potato,Desi,FAQ,18.0,Metric Tonnes,2060.0,2200.0,2125.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,1764,Jasra APMC,70,Pumpkin,Pumpkin,FAQ,0.8,Metric Tonnes,1500.0,1630.0,1560.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,4389,Lediyari APMC,1,Wheat,Dara,FAQ,23.0,Metric Tonnes,2460.0,2540.0,2500.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,298,Prayagraj APMC,76,Banana - Green,Banana - Green,FAQ,500.0,Metric Tonnes,1740.0,1800.0,1775.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,298,Prayagraj APMC,6,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,7.0,Metric Tonnes,7500.0,7600.0,7530.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,298,Prayagraj APMC,73,Green Chilli,Green Chilly,FAQ,7.0,Metric Tonnes,4270.0,4350.0,4315.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,298,Prayagraj APMC,10,Groundnut,Big (With Shell),FAQ,15.0,Metric Tonnes,6480.0,6600.0,6550.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,298,Prayagraj APMC,23,Onion,Red,FAQ,160.0,Metric Tonnes,4330.0,4425.0,4360.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,298,Prayagraj APMC,2,Paddy(Common),Common,FAQ,700.0,Metric Tonnes,2200.0,2250.0,2240.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,298,Prayagraj APMC,295,Peas(Dry),Peas(Dry),FAQ,8.0,Metric Tonnes,4730.0,4800.0,4750.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,298,Prayagraj APMC,24,Potato,Chandermukhi,FAQ,400.0,Metric Tonnes,2150.0,2240.0,2185.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,298,Prayagraj APMC,45,Red gram/Arhar/Tur(whole),Red,FAQ,18.0,Metric Tonnes,10685.0,10740.0,10725.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,298,Prayagraj APMC,3,Rice,Common,FAQ,100.0,Metric Tonnes,3140.0,3200.0,3165.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,298,Prayagraj APMC,65,Tomato,Hybrid,FAQ,50.0,Metric Tonnes,5400.0,5550.0,5435.0,Rs./Quintal
2024-10-15,34,Uttar Pradesh,298,Prayagraj APMC,1,Wheat,Dara,FAQ,620.0,Metric Tonnes,2730.0,2800.0,2755.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,1724,Ajuha APMC,71,Bhindi(Ladies Finger),Bhindi,FAQ,0.8,Metric Tonnes,1800.0,1900.0,1850.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,1724,Ajuha APMC,67,Bitter gourd,Bitter Gourd,FAQ,1.0,Metric Tonnes,2330.0,2480.0,2400.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,1724,Ajuha APMC,68,Bottle gourd,Bottle Gourd,FAQ,1.6,Metric Tonnes,1440.0,1560.0,1500.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,1724,Ajuha APMC,32,Brinjal,Brinjal,FAQ,1.4,Metric Tonnes,2180.0,2300.0,2250.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,1724,Ajuha APMC,73,Green Chilli,Green Chilly,FAQ,0.8,Metric Tonnes,4230.0,4380.0,4300.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,1724,Ajuha APMC,23,Onion,Red,FAQ,7.0,Metric Tonnes,4230.0,4375.0,4300.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,1724,Ajuha APMC,24,Potato,Desi,FAQ,29.0,Metric Tonnes,2000.0,2170.0,2100.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,1724,Ajuha APMC,70,Pumpkin,Pumpkin,FAQ,2.5,Metric Tonnes,1530.0,1675.0,1600.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,1724,Ajuha APMC,3,Rice,Common,FAQ,25.0,Metric Tonnes,3100.0,3170.0,3140.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,1724,Ajuha APMC,65,Tomato,Deshi,FAQ,1.4,Metric Tonnes,5300.0,5440.0,5370.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,1724,Ajuha APMC,1,Wheat,Dara,FAQ,35.0,Metric Tonnes,2650.0,2710.0,2680.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,1764,Jasra APMC,71,Bhindi(Ladies Finger),Bhindi,FAQ,1.2,Metric Tonnes,1800.0,1950.0,1870.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,1764,Jasra APMC,65,Tomato,Deshi,FAQ,2.4,Metric Tonnes,5330.0,5475.0,5400.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,4389,Lediyari APMC,1,Wheat,Dara,FAQ,18.0,Metric Tonnes,2400.0,2510.0,2450.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,17,Apple,Kasmir/Shimla - II,Medium,15.0,Metric Tonnes,7500.0,7600.0,7530.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,76,Banana - Green,Banana - Green,FAQ,500.0,Metric Tonnes,1750.0,1850.0,1800.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,6,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,15.0,Metric Tonnes,7530.0,7625.0,7570.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,71,Bhindi(Ladies Finger),Bhindi,FAQ,10.0,Metric Tonnes,1870.0,1950.0,1900.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,67,Bitter gourd,Bitter Gourd,FAQ,15.0,Metric Tonnes,2375.0,2480.0,2400.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,68,Bottle gourd,Bottle Gourd,FAQ,60.0,Metric Tonnes,1870.0,1950.0,1900.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,32,Brinjal,Round/Long,FAQ,20.0,Metric Tonnes,2240.0,2300.0,2260.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,126,Cabbage,Cabbage,FAQ,10.0,Metric Tonnes,2450.0,2530.0,2480.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,136,Capsicum,Capsicum,FAQ,10.0,Metric Tonnes,5830.0,5970.0,5880.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,31,Cauliflower,Cauliflower,FAQ,15.0,Metric Tonnes,3500.0,3600.0,3530.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,131,Cucumbar(Kheera),Cucumbar,FAQ,10.0,Metric Tonnes,2150.0,2230.0,2175.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,247,Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),FAQ,2.0,Metric Tonnes,3600.0,3700.0,3650.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,25,Garlic,Garlic,FAQ,8.0,Metric Tonnes,15800.0,15930.0,15870.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,87,Ginger(Green),Green Ginger,FAQ,3.0,Metric Tonnes,5700.0,5900.0,5800.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,73,Green Chilli,Green Chilly,FAQ,5.0,Metric Tonnes,4300.0,4400.0,4320.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,4,Maize,Yellow,FAQ,300.0,Metric Tonnes,2470.0,2540.0,2490.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,64,Mousambi(Sweet Lime),Mousambi,Medium,15.0,Metric Tonnes,3450.0,3550.0,3500.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,23,Onion,Red,FAQ,160.0,Metric Tonnes,4240.0,4400.0,4360.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,2,Paddy(Common),Common,FAQ,180.0,Metric Tonnes,2150.0,2275.0,2200.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,59,Papaya,Papaya,Medium,18.0,Metric Tonnes,3400.0,3515.0,3465.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,295,Peas(Dry),Peas(Dry),FAQ,80.0,Metric Tonnes,4740.0,4800.0,4760.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,254,Pointed gourd(Parval),Pointed gourd (Parval),FAQ,7.0,Metric Tonnes,3950.0,4050.0,4000.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,24,Potato,Chandermukhi,FAQ,400.0,Metric Tonnes,2150.0,2200.0,2185.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,70,Pumpkin,Pumpkin,FAQ,25.0,Metric Tonnes,1500.0,1570.0,1525.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,133,Raddish,Raddish,FAQ,5.0,Metric Tonnes,2500.0,2600.0,2520.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,45,Red gram/Arhar/Tur(whole),Red,FAQ,25.0,Metric Tonnes,10720.0,10840.0,10770.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,3,Rice,Common,FAQ,800.0,Metric Tonnes,3110.0,3200.0,3150.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,262,Sponge gourd,Sponge gourd,FAQ,10.0,Metric Tonnes,1900.0,2000.0,1950.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,65,Tomato,Hybrid,FAQ,50.0,Metric Tonnes,5400.0,5500.0,5435.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,298,Prayagraj APMC,1,Wheat,Dara,FAQ,800.0,Metric Tonnes,2700.0,2775.0,2730.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,1749,Sirsa APMC,2,Paddy(Common),Common,FAQ,29.7,Metric Tonnes,3100.0,3300.0,3200.0,Rs./Quintal
2024-10-16,34,Uttar Pradesh,1749,Sirsa APMC,3,Rice,Common,FAQ,201.7,Metric Tonnes,2400.0,2600.0,2500.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,1724,Ajuha APMC,71,Bhindi(Ladies Finger),Bhindi,FAQ,0.7,Metric Tonnes,1750.0,1900.0,1830.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,1724,Ajuha APMC,67,Bitter gourd,Bitter Gourd,FAQ,1.0,Metric Tonnes,2350.0,2480.0,2410.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,1724,Ajuha APMC,68,Bottle gourd,Bottle Gourd,FAQ,1.6,Metric Tonnes,1440.0,1570.0,1500.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,1724,Ajuha APMC,32,Brinjal,Brinjal,FAQ,1.6,Metric Tonnes,2160.0,2300.0,2230.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,1724,Ajuha APMC,73,Green Chilli,Green Chilly,FAQ,0.7,Metric Tonnes,4230.0,4390.0,4300.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,1724,Ajuha APMC,23,Onion,Red,FAQ,8.0,Metric Tonnes,4130.0,4280.0,4200.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,1724,Ajuha APMC,24,Potato,Desi,FAQ,21.0,Metric Tonnes,2040.0,2190.0,2110.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,1724,Ajuha APMC,70,Pumpkin,Pumpkin,FAQ,2.4,Metric Tonnes,1500.0,1620.0,1560.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,1724,Ajuha APMC,3,Rice,Common,FAQ,20.0,Metric Tonnes,3060.0,3140.0,3100.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,1724,Ajuha APMC,65,Tomato,Deshi,FAQ,1.5,Metric Tonnes,5140.0,5270.0,5200.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,1724,Ajuha APMC,1,Wheat,Dara,FAQ,38.0,Metric Tonnes,2660.0,2740.0,2700.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,1764,Jasra APMC,25,Garlic,Garlic,FAQ,0.5,Metric Tonnes,15700.0,16150.0,15900.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,1764,Jasra APMC,73,Green Chilli,Green Chilly,FAQ,0.9,Metric Tonnes,4300.0,4470.0,4400.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,298,Prayagraj APMC,17,Apple,Kasmir/Shimla - II,Medium,18.0,Metric Tonnes,7500.0,7630.0,7535.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,298,Prayagraj APMC,76,Banana - Green,Banana - Green,FAQ,500.0,Metric Tonnes,1745.0,1870.0,1820.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,298,Prayagraj APMC,6,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,20.0,Metric Tonnes,7520.0,7630.0,7565.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,298,Prayagraj APMC,71,Bhindi(Ladies Finger),Bhindi,FAQ,13.0,Metric Tonnes,1875.0,2000.0,1940.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,298,Prayagraj APMC,67,Bitter gourd,Bitter Gourd,FAQ,18.0,Metric Tonnes,2370.0,2485.0,2415.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,298,Prayagraj APMC,68,Bottle gourd,Bottle Gourd,FAQ,65.0,Metric Tonnes,1875.0,1940.0,1915.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,298,Prayagraj APMC,32,Brinjal,Round/Long,FAQ,20.0,Metric Tonnes,2240.0,2300.0,2255.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,298,Prayagraj APMC,126,Cabbage,Cabbage,FAQ,15.0,Metric Tonnes,2440.0,2535.0,2485.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,298,Prayagraj APMC,136,Capsicum,Capsicum,FAQ,12.0,Metric Tonnes,5835.0,6000.0,5900.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,298,Prayagraj APMC,31,Cauliflower,Cauliflower,FAQ,18.0,Metric Tonnes,3500.0,3600.0,3535.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,298,Prayagraj APMC,131,Cucumbar(Kheera),Cucumbar,FAQ,15.0,Metric Tonnes,2140.0,2240.0,2170.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,298,Prayagraj APMC,247,Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),FAQ,3.0,Metric Tonnes,3600.0,3700.0,3660.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,298,Prayagraj APMC,25,Garlic,Garlic,FAQ,7.0,Metric Tonnes,15750.0,15950.0,15830.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,298,Prayagraj APMC,87,Ginger(Green),Green Ginger,FAQ,4.0,Metric Tonnes,5730.0,5900.0,5815.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,298,Prayagraj APMC,73,Green Chilli,Green Chilly,FAQ,6.0,Metric Tonnes,4300.0,4430.0,4325.0,Rs./Quintal
2024-10-17,34,Uttar Pradesh,298,Prayagraj APMC,4,Maize,Yellow,FAQ,400.0,Metric Tonnes,2400.0,2550.0,2470.0,Rs./Quintal
